workload,seed,query_id,algorithm,latency_ms,recall_at_10,valid_result_rate,exact_subset_size,subset_size_estimate,subset_estimate_error,estimate_num_cells,estimate_avg_cell_size,query_window_width,price_range_width,category_present,candidate_count,filtered_out_count,visited_partitions,ann_expansion_rounds,exact_distance_computations,planner_type,planner_mode,planner_feature_subset_size,planner_feature_num_cells,planner_feature_avg_cell_size,planner_feature_query_window_width,planner_feature_price_range_width,planner_feature_category_present,planner_feature_active_records,planner_feature_tombstoned_records,planner_feature_tombstone_ratio,planner_feature_open_ended_fraction,planner_feature_fragmentation_score,best_mode,best_mode_latency_ms,best_mode_recall_at_10,planner_matched_best_mode,planner_latency_regret,planner_recall_gap,active_records,tombstoned_records,tombstone_ratio,rebuild_count,cell_rebuild_count,maintenance_rebuild_count,maintenance_cell_rebuild_count,compaction_count,deleted_record_count,expired_record_count,open_ended_fraction,index_visible_size
short_lifetime_expire_n5000_d64,29,74,hybrid,0.32839999767020345,1.0,1.0,55,54.2549449559558,0.013546455346258184,47,1.872340425531915,18,9.712566267063416,0,88,33,47,0,55,RuleBasedPlanner,partition_ann,54.2549449559558,47,1.872340425531915,18,9.712566267063416,0,2636,0,0.0,0.0,0.8662804844453281,partition_ann,0.35230000503361225,1.0,1,-0.06783992909999689,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,75,exact,0.2867000293917954,1.0,1.0,23,23.778107241659008,0.03383074963734817,21,1.3333333333333333,18,9.71256626706342,0,23,2613,0,0,23,,,,,,,,0,,,,,,partition_ann,0.16980001237243414,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,75,global_filter,1.8797999946400523,0.4,1.0,23,23.778107241659008,0.03383074963734817,21,1.3333333333333333,18,9.71256626706342,0,200,196,0,5,4,,,,,,,,0,,,,,,partition_ann,0.16980001237243414,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,75,partition_ann,0.16980001237243414,1.0,1.0,23,23.778107241659008,0.03383074963734817,21,1.3333333333333333,18,9.71256626706342,0,28,5,21,0,23,,,,,,,,0,,,,,,partition_ann,0.16980001237243414,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,75,hybrid,0.3358999965712428,1.0,1.0,23,23.778107241659008,0.03383074963734817,21,1.3333333333333333,18,9.71256626706342,0,23,2613,0,0,23,RuleBasedPlanner,exact,23.778107241659008,21,1.3333333333333333,18,9.71256626706342,0,2636,0,0.0,0.0,0.8831653329920309,partition_ann,0.16980001237243414,1.0,0,0.9782094940870207,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,76,exact,0.298700004350394,1.0,1.0,26,24.688671367588203,0.05043571663122297,22,1.6818181818181819,18,9.712566267063423,0,26,2610,0,0,26,,,,,,,,0,,,,,,partition_ann,0.1735000405460596,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,76,global_filter,1.8440000130794942,0.7,1.0,26,24.688671367588203,0.05043571663122297,22,1.6818181818181819,18,9.712566267063423,0,200,193,0,5,7,,,,,,,,0,,,,,,partition_ann,0.1735000405460596,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,76,partition_ann,0.1735000405460596,1.0,1.0,26,24.688671367588203,0.05043571663122297,22,1.6818181818181819,18,9.712566267063423,0,37,11,22,0,26,,,,,,,,0,,,,,,partition_ann,0.1735000405460596,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,76,hybrid,0.3417999832890928,1.0,1.0,26,24.688671367588203,0.05043571663122297,22,1.6818181818181819,18,9.712566267063423,0,26,2610,0,0,26,RuleBasedPlanner,exact,24.688671367588203,22,1.6818181818181819,18,9.712566267063423,0,2636,0,0.0,0.0,0.8910969599150668,partition_ann,0.1735000405460596,1.0,0,0.9700282617418412,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,77,exact,0.2756000030785799,1.0,1.0,0,0,0.0,0,0.0,18,9.71256626706342,1,0,2636,0,0,0,,,,,,,,0,,,,,,partition_ann,0.08149998029693961,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,77,global_filter,1.817299984395504,1.0,1.0,0,0,0.0,0,0.0,18,9.71256626706342,1,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.08149998029693961,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,77,partition_ann,0.08149998029693961,1.0,1.0,0,0,0.0,0,0.0,18,9.71256626706342,1,0,0,0,0,0,,,,,,,,0,,,,,,partition_ann,0.08149998029693961,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,77,hybrid,0.3260999801568687,1.0,1.0,0,0,0.0,0,0.0,18,9.71256626706342,1,0,2636,0,0,0,RuleBasedPlanner,exact,0,0,0.0,18,9.71256626706342,1,2636,0,0.0,0.0,0.0,partition_ann,0.08149998029693961,1.0,0,3.001227717709203,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,78,exact,0.3763999557122588,1.0,1.0,48,53.39921378270356,0.11248362047299088,31,2.225806451612903,18,9.712566267063416,0,48,2588,0,0,48,,,,,,,,0,,,,,,partition_ann,0.31209998996928334,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,78,global_filter,1.9094999879598618,0.0,1.0,48,53.39921378270356,0.11248362047299088,31,2.225806451612903,18,9.712566267063416,0,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.31209998996928334,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,78,partition_ann,0.31209998996928334,1.0,1.0,48,53.39921378270356,0.11248362047299088,31,2.225806451612903,18,9.712566267063416,0,69,21,31,0,48,,,,,,,,0,,,,,,partition_ann,0.31209998996928334,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,78,hybrid,0.28520001797005534,1.0,1.0,48,53.39921378270356,0.11248362047299088,31,2.225806451612903,18,9.712566267063416,0,69,21,31,0,48,RuleBasedPlanner,partition_ann,53.39921378270356,31,2.225806451612903,18,9.712566267063416,0,2636,0,0.0,0.0,0.5805328918539462,partition_ann,0.31209998996928334,1.0,1,-0.08619023666702288,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,79,exact,0.2896999940276146,1.0,1.0,1,1.0,0.0,1,1.0,18,9.71256626706342,1,1,2635,0,0,1,,,,,,,,0,,,,,,partition_ann,0.09089999366551638,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,79,global_filter,1.9302999717183411,1.0,1.0,1,1.0,0.0,1,1.0,18,9.71256626706342,1,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.09089999366551638,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,79,partition_ann,0.09089999366551638,1.0,1.0,1,1.0,0.0,1,1.0,18,9.71256626706342,1,1,0,1,0,1,,,,,,,,0,,,,,,partition_ann,0.09089999366551638,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,79,hybrid,0.3415999817661941,1.0,1.0,1,1.0,0.0,1,1.0,18,9.71256626706342,1,1,2635,0,0,1,RuleBasedPlanner,exact,1.0,1,1.0,18,9.71256626706342,1,2636,0,0.0,0.0,1.0,partition_ann,0.09089999366551638,1.0,0,2.7579758588672236,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,80,exact,0.3217000048607588,1.0,1.0,24,25.595571181492215,0.06648213256217561,18,1.6666666666666667,18,9.71256626706342,0,24,2612,0,0,24,,,,,,,,0,,,,,,partition_ann,0.1949999714270234,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,80,global_filter,1.8937999848276377,0.7,1.0,24,25.595571181492215,0.06648213256217561,18,1.6666666666666667,18,9.71256626706342,0,200,193,0,5,7,,,,,,,,0,,,,,,partition_ann,0.1949999714270234,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,80,partition_ann,0.1949999714270234,1.0,1.0,24,25.595571181492215,0.06648213256217561,18,1.6666666666666667,18,9.71256626706342,0,30,6,18,0,24,,,,,,,,0,,,,,,partition_ann,0.1949999714270234,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,80,hybrid,0.19240000983700156,1.0,1.0,24,25.595571181492215,0.06648213256217561,18,1.6666666666666667,18,9.71256626706342,0,30,6,18,0,24,RuleBasedPlanner,partition_ann,25.595571181492215,18,1.6666666666666667,18,9.71256626706342,0,2636,0,0.0,0.0,0.7032466621809768,partition_ann,0.1949999714270234,1.0,1,-0.013333138312765629,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,81,exact,0.2649999805726111,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,0,2636,0,0,0,,,,,,,,0,,,,,,partition_ann,0.06319995736703277,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,81,global_filter,1.8206000095233321,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.06319995736703277,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,81,partition_ann,0.06319995736703277,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,0,0,0,0,0,,,,,,,,0,,,,,,partition_ann,0.06319995736703277,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,81,hybrid,0.2818000502884388,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,0,2636,0,0,0,RuleBasedPlanner,exact,0,0,0.0,18,9.712566267063423,0,2636,0,0.0,0.0,0.0,partition_ann,0.06319995736703277,1.0,0,3.45886456302319,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,82,exact,0.23500004317611456,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063417,0,0,2636,0,0,0,,,,,,,,0,,,,,,partition_ann,0.07650000043213367,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,82,global_filter,1.7454000189900398,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063417,0,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.07650000043213367,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,82,partition_ann,0.07650000043213367,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063417,0,0,0,0,0,0,,,,,,,,0,,,,,,partition_ann,0.07650000043213367,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,82,hybrid,0.26400003116577864,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063417,0,0,2636,0,0,0,RuleBasedPlanner,exact,0,0,0.0,18,9.712566267063417,0,2636,0,0.0,0.0,0.0,partition_ann,0.07650000043213367,1.0,0,2.45098078005874,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,83,exact,0.3035999834537506,1.0,1.0,5,5.374181998286955,0.07483639965739108,5,1.8,18,9.712566267063423,1,5,2631,0,0,5,,,,,,,,0,,,,,,partition_ann,0.112100038677454,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,83,global_filter,1.8359000096097589,0.4,1.0,5,5.374181998286955,0.07483639965739108,5,1.8,18,9.712566267063423,1,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.112100038677454,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,83,partition_ann,0.112100038677454,1.0,1.0,5,5.374181998286955,0.07483639965739108,5,1.8,18,9.712566267063423,1,9,4,5,0,5,,,,,,,,0,,,,,,partition_ann,0.112100038677454,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,83,hybrid,0.3437999985180795,1.0,1.0,5,5.374181998286955,0.07483639965739108,5,1.8,18,9.712566267063423,1,5,2631,0,0,5,RuleBasedPlanner,exact,5.374181998286955,5,1.8,18,9.712566267063423,1,2636,0,0.0,0.0,0.9303741483994722,partition_ann,0.112100038677454,1.0,0,2.06690347812722,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,84,exact,0.3037999849766493,1.0,1.0,3,3.7440628102409654,0.24802093674698847,3,1.6666666666666667,18,9.71256626706342,1,3,2633,0,0,3,,,,,,,,0,,,,,,partition_ann,0.1066999975591898,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,84,global_filter,1.9517999608069658,0.6666666666666666,1.0,3,3.7440628102409654,0.24802093674698847,3,1.6666666666666667,18,9.71256626706342,1,200,198,0,5,2,,,,,,,,0,,,,,,partition_ann,0.1066999975591898,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,84,partition_ann,0.1066999975591898,1.0,1.0,3,3.7440628102409654,0.24802093674698847,3,1.6666666666666667,18,9.71256626706342,1,5,2,3,0,3,,,,,,,,0,,,,,,partition_ann,0.1066999975591898,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,84,hybrid,0.3448000061325729,1.0,1.0,3,3.7440628102409654,0.24802093674698847,3,1.6666666666666667,18,9.71256626706342,1,3,2633,0,0,3,RuleBasedPlanner,exact,3.7440628102409654,3,1.6666666666666667,18,9.71256626706342,1,2636,0,0.0,0.0,0.8012686090079033,partition_ann,0.1066999975591898,1.0,0,2.231490290721906,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,85,exact,0.3649999853223562,1.0,1.0,41,44.782237956976196,0.0922497062677121,27,2.0,18,9.712566267063416,0,41,2595,0,0,41,,,,,,,,0,,,,,,partition_ann,0.2838000073097646,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,85,global_filter,1.8088999786414206,0.5,1.0,41,44.782237956976196,0.0922497062677121,27,2.0,18,9.712566267063416,0,200,195,0,5,5,,,,,,,,0,,,,,,partition_ann,0.2838000073097646,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,85,partition_ann,0.2838000073097646,1.0,1.0,41,44.782237956976196,0.0922497062677121,27,2.0,18,9.712566267063416,0,54,13,27,0,41,,,,,,,,0,,,,,,partition_ann,0.2838000073097646,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,85,hybrid,0.27489999774843454,1.0,1.0,41,44.782237956976196,0.0922497062677121,27,2.0,18,9.712566267063416,0,54,13,27,0,41,RuleBasedPlanner,partition_ann,44.782237956976196,27,2.0,18,9.712566267063416,0,2636,0,0.0,0.0,0.6029176126914383,partition_ann,0.2838000073097646,1.0,1,-0.03136014563810711,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,86,exact,0.24119997397065163,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,0,2636,0,0,0,,,,,,,,0,,,,,,partition_ann,0.08620001608505845,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,86,global_filter,1.7669000080786645,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.08620001608505845,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,86,partition_ann,0.08620001608505845,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,0,0,0,0,0,,,,,,,,0,,,,,,partition_ann,0.08620001608505845,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,86,hybrid,0.2775000175461173,1.0,1.0,0,0,0.0,0,0.0,18,9.712566267063423,0,0,2636,0,0,0,RuleBasedPlanner,exact,0,0,0.0,18,9.712566267063423,0,2636,0,0.0,0.0,0.0,partition_ann,0.08620001608505845,1.0,0,2.2192571434359394,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,87,exact,0.27630000840872526,1.0,1.0,5,5.7940205966050975,0.1588041193210195,4,1.5,18,9.712566267063416,1,5,2631,0,0,5,,,,,,,,0,,,,,,partition_ann,0.10960001964122057,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,87,global_filter,1.8232000293210149,0.0,1.0,5,5.7940205966050975,0.1588041193210195,4,1.5,18,9.712566267063416,1,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.10960001964122057,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,87,partition_ann,0.10960001964122057,1.0,1.0,5,5.7940205966050975,0.1588041193210195,4,1.5,18,9.712566267063416,1,6,1,4,0,5,,,,,,,,0,,,,,,partition_ann,0.10960001964122057,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,87,hybrid,0.3274999908171594,1.0,1.0,5,5.7940205966050975,0.1588041193210195,4,1.5,18,9.712566267063416,1,5,2631,0,0,5,RuleBasedPlanner,exact,5.7940205966050975,4,1.5,18,9.712566267063416,1,2636,0,0.0,0.0,0.6903668934735455,partition_ann,0.10960001964122057,1.0,0,1.9881380668474502,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,88,exact,0.3494999837130308,1.0,1.0,46,49.96750988132807,0.08625021481147978,35,2.085714285714286,18,9.712566267063416,0,46,2590,0,0,46,,,,,,,,0,,,,,,partition_ann,0.26189995696768165,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,88,global_filter,1.8304999684914947,0.5,1.0,46,49.96750988132807,0.08625021481147978,35,2.085714285714286,18,9.712566267063416,0,200,195,0,5,5,,,,,,,,0,,,,,,partition_ann,0.26189995696768165,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,88,partition_ann,0.26189995696768165,1.0,1.0,46,49.96750988132807,0.08625021481147978,35,2.085714285714286,18,9.712566267063416,0,73,27,35,0,46,,,,,,,,0,,,,,,partition_ann,0.26189995696768165,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,88,hybrid,0.24550000671297312,1.0,1.0,46,49.96750988132807,0.08625021481147978,35,2.085714285714286,18,9.712566267063416,0,73,27,35,0,46,RuleBasedPlanner,partition_ann,49.96750988132807,35,2.085714285714286,18,9.712566267063416,0,2636,0,0.0,0.0,0.7004551574237813,partition_ann,0.26189995696768165,1.0,1,-0.0626191407000967,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,89,exact,0.317899975925684,1.0,1.0,10,10.030116969543949,0.003011696954394871,6,2.3333333333333335,18,9.712566267063416,1,10,2626,0,0,10,,,,,,,,0,,,,,,partition_ann,0.12120004976168275,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,89,global_filter,1.7763000214472413,0.1,1.0,10,10.030116969543949,0.003011696954394871,6,2.3333333333333335,18,9.712566267063416,1,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.12120004976168275,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,89,partition_ann,0.12120004976168275,1.0,1.0,10,10.030116969543949,0.003011696954394871,6,2.3333333333333335,18,9.712566267063416,1,14,4,6,0,10,,,,,,,,0,,,,,,partition_ann,0.12120004976168275,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,89,hybrid,0.3621999640017748,1.0,1.0,10,10.030116969543949,0.003011696954394871,6,2.3333333333333335,18,9.712566267063416,1,10,2626,0,0,10,RuleBasedPlanner,exact,10.030116969543949,6,2.3333333333333335,18,9.712566267063416,1,2636,0,0.0,0.0,0.5981984076774739,partition_ann,0.12120004976168275,1.0,0,1.988447320887849,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,90,exact,0.3515999997034669,1.0,1.0,32,32.0,0.0,23,1.7391304347826086,18,9.712566267063416,0,32,2604,0,0,32,,,,,,,,0,,,,,,partition_ann,0.24560000747442245,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,90,global_filter,1.769400027114898,0.1,1.0,32,32.0,0.0,23,1.7391304347826086,18,9.712566267063416,0,200,199,0,5,1,,,,,,,,0,,,,,,partition_ann,0.24560000747442245,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,90,partition_ann,0.24560000747442245,1.0,1.0,32,32.0,0.0,23,1.7391304347826086,18,9.712566267063416,0,40,8,23,0,32,,,,,,,,0,,,,,,partition_ann,0.24560000747442245,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,90,hybrid,0.24099997244775295,1.0,1.0,32,32.0,0.0,23,1.7391304347826086,18,9.712566267063416,0,40,8,23,0,32,RuleBasedPlanner,partition_ann,32.0,23,1.7391304347826086,18,9.712566267063416,0,2636,0,0.0,0.0,0.71875,partition_ann,0.24560000747442245,1.0,1,-0.018729783740534144,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,91,exact,0.2646999782882631,1.0,1.0,2,0.8883564159093102,0.5558217920453449,1,3.0,18,9.712566267063417,1,2,2634,0,0,2,,,,,,,,0,,,,,,partition_ann,0.08739996701478958,1.0,0,0.0,0.0,2636.0,2364.0,0.4728,0.0,0.0,0.0,0.0,0.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,91,global_filter,1.7576999962329865,0.0,1.0,2,0.8883564159093102,0.5558217920453449,1,3.0,18,9.712566267063417,1,200,200,0,5,0,,,,,,,,0,,,,,,partition_ann,0.08739996701478958,1.0,0,0.0,0.0,2636.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2364.0,0.0,2636
short_lifetime_expire_n5000_d64,29,91,partition_ann,0.08739996701478958,1.0,1.0,2,0.8883564159093102,0.5558217920453449,1,3.0,18,9.712566267063417,1,3,1,1,0,2,,,,,,,,0,,,,,,partition_ann,0.08739996701478958,1.0,0,0.0,0.0,2636.0,0.0,0.0,0.0,4267.0,0.0,1370.0,1370.0,0.0,2364.0,0.0,
short_lifetime_expire_n5000_d64,29,91,hybrid,0.327700050547719,1.0,1.0,2,0.8883564159093102,0.5558217920453449,1,3.0,18,9.712566267063417,1,2,2634,0,0,2,RuleBasedPlanner,exact,0.8883564159093102,1,3.0,18,9.712566267063417,1,2636,0,0.0,0.0,1.0,partition_ann,0.08739996701478958,1.0,0,2.7494299110234963,0.0,2636.0,0.0,0.0,2.0,4267.0,1.0,1370.0,1371.0,0.0,2364.0,0.0,
